"SlideID","FOV","TotalSpores","Project","Sampler","SampleType","StainType","StainDate","DateCounted","Who","Magn.","Photos","Notes.x","SampleID","LB_Batch","DATE_UTC","DateTime_MDT","DateTime_UTC","Day","Platform","FilterType","FlowRate","Volume_L","SamplingDuration_dmin","SampleStart_UTC","SampleEnd_UTC","Notes.y","SampleID_short","RepVolume_L","RepVolume_m3","TotalSpores_LB","TotalSpores_LBcorr","log_volume_offset_m3","TotalSpores_FBLB","TotalSpores_FBLBcorr","Sample_num","TotalSpores.filter","TotalSpores.m3","TotalSpores.filter_FBLBcorr","TotalSpores_FBLBcorr.m3","TotalSpores_Bcorr.m3","Ambient_Offset","MeanPM2.5_ug.m3","MedianPM2.5_ug.m3","MaxPM2.5_ug.m3","MeanPM1.0ug.m3","MedianPM1.0_ug.m3","MaxPM1.0_ug.m3","MeanPM10_ug.m3","MedianPM10_ug.m3","MaxPM10_ug.m3","MeanTemp_C","MedianTemp_C","MaxTemp_C","MinTemp_C","MeanRH","MedianRH","MinRH","MaxRH","MeanMR","MedianMR","MaxMR","MinMR","p0.3um.dl","p0.5um.dl","p1.0um.dl","p2.5um.dl","p5.0um.dl","p10.0um.dl","p_lt1.0um.dl","p_lt2.5um.dl","p_lt5.0um.dl","p_lt10.0um.dl","logPM2.5","AQI_PM2.5","SmokeLevel","Mean_CO2_CO_mg.m3","Median_CO2_CO_mg.m3","Mean_DeltaCO2_mg.m3","Median_DeltaCO_mg.m3","Mean_DeltaCO2_ppm","Median_DeltaCO2_ppm","Mean_DeltaCO_ppm","Median_DeltaCO_ppm","Max_DeltaCO_ppm","MeanMCE","MedianMCE","Gas_TC_Carbon_mg.m3","biomass_mg","biomass_g","biomass_kg","biomass_Mg","spores.Mg","spores.kg","spores.mg"
"B10B_B",39,6,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","91-99","mostly circles","B10B","F23_B",2023-10-11,2023-10-10 18:25:00,2023-10-11 00:25:00,3,"Blue","PTFE",4,60,15,2023-10-11 00:25:00,2023-10-11 00:40:00,"Partial smoke at best","B10",30,0.03,0,6,-3.50655789731998,0.10625,5.89375,10,43350,1445000,42582.34375,1419411.45833333,1306534.94466146,123050.78125,296.817832329909,284.73479828125,913.5914568125,162.399186046512,183.125,370.5,298.041569767442,316.625,762.75,10.0638569604087,10,10.5555555555556,7.77777777777778,31.3333333333333,31,31,32,3.46114545081116,3.49829032819435,3.65288745104373,2.95692571743565,15821,13422.125,3222.3325,205,3.335,0,32372.0625,32590.23,32594.855,32599.48,5.65155821470817,"Hazardous","Low",9.16936754497504,7.15880794304564,30.8100107581134,1.51685239597926,16.3873253245179,22.7938558681921,1.49529188355726,1.26651866080882,4.28245836580882,0.903533173719327,0.926980348124455,9.26602549754036,18.5320509950807,0.0185320509950807,1.85320509950807e-05,1.85320509950807e-08,70501367873867.5,70501367873.8675,70501.3678738675
"B10B_B",40,3,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","91-99","mostly circles","B10B","F23_B",2023-10-11,2023-10-10 18:25:00,2023-10-11 00:25:00,3,"Blue","PTFE",4,60,15,2023-10-11 00:25:00,2023-10-11 00:40:00,"Partial smoke at best","B10",30,0.03,0,3,-3.50655789731998,0.10625,2.89375,10,21675,722500,20907.34375,696911.458333333,584034.944661458,123050.78125,296.817832329909,284.73479828125,913.5914568125,162.399186046512,183.125,370.5,298.041569767442,316.625,762.75,10.0638569604087,10,10.5555555555556,7.77777777777778,31.3333333333333,31,31,32,3.46114545081116,3.49829032819435,3.65288745104373,2.95692571743565,15821,13422.125,3222.3325,205,3.335,0,32372.0625,32590.23,32594.855,32599.48,5.65155821470817,"Hazardous","Low",9.16936754497504,7.15880794304564,30.8100107581134,1.51685239597926,16.3873253245179,22.7938558681921,1.49529188355726,1.26651866080882,4.28245836580882,0.903533173719327,0.926980348124455,9.26602549754036,18.5320509950807,0.0185320509950807,1.85320509950807e-05,1.85320509950807e-08,31514857411977.2,31514857411.9772,31514.8574119772
"B2B_B",1,1,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,1,-3.91202300542815,0.10625,0.89375,2,7225,361250,6457.34375,322867.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",2,3,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,3,-3.91202300542815,0.10625,2.89375,2,21675,1083750,20907.34375,1045367.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",3,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",4,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",5,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",6,4,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,4,-3.91202300542815,0.10625,3.89375,2,28900,1445000,28132.34375,1406617.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",7,1,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,1,-3.91202300542815,0.10625,0.89375,2,7225,361250,6457.34375,322867.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",8,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",9,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",10,4,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,4,-3.91202300542815,0.10625,3.89375,2,28900,1445000,28132.34375,1406617.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",11,1,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,1,-3.91202300542815,0.10625,0.89375,2,7225,361250,6457.34375,322867.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",12,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",13,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",14,5,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,5,-3.91202300542815,0.10625,4.89375,2,36125,1806250,35357.34375,1767867.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",15,2,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,2,-3.91202300542815,0.10625,1.89375,2,14450,722500,13682.34375,684117.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",16,1,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,1,-3.91202300542815,0.10625,0.89375,2,7225,361250,6457.34375,322867.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",17,4,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,4,-3.91202300542815,0.10625,3.89375,2,28900,1445000,28132.34375,1406617.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",18,2,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,2,-3.91202300542815,0.10625,1.89375,2,14450,722500,13682.34375,684117.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",19,3,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,3,-3.91202300542815,0.10625,2.89375,2,21675,1083750,20907.34375,1045367.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",20,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",21,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",22,0,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,0,-3.91202300542815,0.10625,0,2,0,0,0,0,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",23,1,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,1,-3.91202300542815,0.10625,0.89375,2,7225,361250,6457.34375,322867.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",24,2,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,2,-3.91202300542815,0.10625,1.89375,2,14450,722500,13682.34375,684117.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B2B_B",25,2,"FASMEE23","Button","Ambient","CW/KOH",20241210,20250506,"LL","1000x","105","a few, all circles ","B2B","F23_D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"","B2",20,0.02,0,2,-3.91202300542815,0.10625,1.89375,2,14450,722500,13682.34375,684117.1875,NA,123050.78125,3.60333222222222,3.5088,4.643,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,392.8125,126.0625,0,0,0,0,521.5625,521.5625,521.5625,521.5625,1.25527409868149,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
